IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets. Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID				NCBI ID of Gene A Organism
K.) ORGANISM_B_ID				NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 2.0.56
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
SPCC5E4.06	SPCC550.05	rad18	N/A	smc6	nse1	Affinity Capture-MS	Sergeant J (2005)	15601840	284812	284812
SPAC16A10.06c	SPAC14C4.02c	N/A	N/A	nse2	smc5|spr18	Reconstituted Complex	Sergeant J (2005)	15601840	284812	284812
SPCC550.05	SPCC645.04	N/A	N/A	nse1	nse3	Reconstituted Complex	Sergeant J (2005)	15601840	284812	284812
SPBC20F10.04c	SPCC645.04	rad62	N/A	nse4	nse3	Reconstituted Complex	Sergeant J (2005)	15601840	284812	284812
SPBC1734.02c	SPAC27E2.05	cdc27	cdc1	SPBC337.18c	mis1	Two-hybrid	Gray FC (2004)	15579205	284812	284812
SPBC1734.02c	SPBC16D10.09	cdc27	pcn1	SPBC337.18c	pcn	Two-hybrid	Gray FC (2004)	15579205	284812	284812
SPBC1734.02c	SPAC3H5.06c	cdc27	pol1	SPBC337.18c	polA|swi7	Two-hybrid	Gray FC (2004)	15579205	284812	284812
SPAC3H5.06c	SPBC1734.02c	pol1	cdc27	polA|swi7	SPBC337.18c	Reconstituted Complex	Gray FC (2004)	15579205	284812	284812
SPCC4B3.15	SPCC4B3.15	dmf1	dmf1	mid1	mid1	Affinity Capture-Western	Celton-Morizur S (2004)	15572668	284812	284812
SPBC14F5.08	SPBC31F10.04c	N/A	N/A	med7	srb4|med17	Affinity Capture-Western	Linder T (2004)	15356001	284812	284812
SPBC14F5.08	SPCP31B10.03c	N/A	N/A	med7	sep10|med31|soh1	Affinity Capture-Western	Linder T (2004)	15356001	284812	284812
SPBC1685.11	SPAC20H4.07	N/A	rhp57	rlp1	N/A	Two-hybrid	Khasanov FK (2004)	15336631	284812	284812
SPAC14C4.02c	SPCC5E4.06	N/A	rad18	smc5|spr18	smc6	Affinity Capture-MS	Pebernard S (2004)	15331764	284812	284812
SPAC14C4.02c	SPBC20F10.04c	N/A	rad62	smc5|spr18	nse4	Affinity Capture-MS	Pebernard S (2004)	15331764	284812	284812
SPAC14C4.02c	SPCC645.04	N/A	N/A	smc5|spr18	nse3	Affinity Capture-MS	Pebernard S (2004)	15331764	284812	284812
SPAC14C4.02c	SPCC550.05	N/A	N/A	smc5|spr18	nse1	Affinity Capture-MS	Pebernard S (2004)	15331764	284812	284812
SPAC14C4.02c	SPAC16A10.06c	N/A	N/A	smc5|spr18	nse2	Affinity Capture-MS	Pebernard S (2004)	15331764	284812	284812
SPAC14C4.02c	SPCC645.04	N/A	N/A	smc5|spr18	nse3	Affinity Capture-Western	Pebernard S (2004)	15331764	284812	284812
SPCC550.05	SPCC645.04	N/A	N/A	nse1	nse3	Affinity Capture-Western	Pebernard S (2004)	15331764	284812	284812
SPAC16A10.06c	SPCC645.04	N/A	N/A	nse2	nse3	Affinity Capture-Western	Pebernard S (2004)	15331764	284812	284812
SPCC550.05	SPBC685.06	N/A	N/A	nse1	rps0-1|rps001|rpsa-1|rps0	Two-hybrid	Pebernard S (2004)	15331764	284812	284812
SPCC550.05	SPBC14F5.04c	N/A	pgk1	nse1	N/A	Two-hybrid	Pebernard S (2004)	15331764	284812	284812
SPCC550.05	SPCC1827.05c	N/A	N/A	nse1	N/A	Two-hybrid	Pebernard S (2004)	15331764	284812	284812
SPCC550.05	SPAC6G10.07	N/A	N/A	nse1	N/A	Two-hybrid	Pebernard S (2004)	15331764	284812	284812
SPCC550.05	SPCC645.04	N/A	N/A	nse1	nse3	Two-hybrid	Pebernard S (2004)	15331764	284812	284812
SPBC16D10.04c	SPAC8F11.07c	N/A	cdc24	dna2	N/A	Affinity Capture-Western	Tanaka H (2004)	15576681	284812	284812
SPAC8E11.02c	SPCC1259.13	rad24	chk1	N/A	rad27	Affinity Capture-Western	Dunaway S (2005)	15585577	284812	284812
SPBC20F10.06	SPAC821.08c	mad2	slp1	N/A	N/A	Affinity Capture-Western	Sugimoto I (2004)	15347659	284812	284812
SPBC902.06	SPCC417.07c	N/A	N/A	mto2	mbo1|mod20|mto1	Affinity Capture-Western	Samejima I (2005)	15659644	284812	284812
SPCC417.07c	SPBC902.06	N/A	N/A	mbo1|mod20|mto1	mto2	Affinity Capture-Western	Samejima I (2005)	15659644	284812	284812
SPBC29A10.15	SPAC17D4.02	orc1	sna41	orp1|cdc30	goa1|cdc45	Co-localization	Dolan WP (2004)	15338237	284812	284812
SPCC417.07c	SPBC365.15	N/A	N/A	mbo1|mod20|mto1	alp4	Affinity Capture-Western	Samejima I (2005)	15659644	284812	284812
SPBC4.04c	SPAC17D4.02	cdc19	sna41	mcm2|nda1	goa1|cdc45	Co-localization	Dolan WP (2004)	15338237	284812	284812
SPCC16A11.17	SPAC17D4.02	cdc21	sna41	SPCC24B10.01|mcm4	goa1|cdc45	Co-localization	Dolan WP (2004)	15338237	284812	284812
SPBC776.12c	SPAC17D4.02	hsk1	sna41	N/A	goa1|cdc45	Co-localization	Dolan WP (2004)	15338237	284812	284812
SPAC630.14c	SPAC18B11.10	N/A	N/A	tup12	tup11	Affinity Capture-Western	Fagerstrom-Billai F (2005)	15632072	284812	284812
SPAC23C4.18c	SPAC17D4.02	rad4	sna41	cut5|dre3	goa1|cdc45	Co-localization	Dolan WP (2004)	15338237	284812	284812
SPBC23E6.09	SPAC18B11.10	N/A	N/A	ssn6	tup11	Affinity Capture-Western	Fagerstrom-Billai F (2005)	15632072	284812	284812
SPBC23E6.09	SPAC630.14c	N/A	N/A	ssn6	tup12	Affinity Capture-Western	Fagerstrom-Billai F (2005)	15632072	284812	284812
SPBC3B9.07c	SPBC1718.03	N/A	N/A	rpa21|rpa43	ker1	Two-hybrid	Imazawa Y (2005)	15647272	284812	284812
SPBC1718.03	SPBC3B9.07c	N/A	N/A	ker1	rpa21|rpa43	Affinity Capture-Western	Imazawa Y (2005)	15647272	284812	284812
SPBC3B9.07c	SPBC1718.03	N/A	N/A	rpa21|rpa43	ker1	Affinity Capture-Western	Imazawa Y (2005)	15647272	284812	284812
SPAPB1E7.02c	SPAC3H5.06c	N/A	pol1	mcl1|slr3	polA|swi7	Reconstituted Complex	Williams DR (2005)	15643072	284812	284812
SPAPB1E7.02c	SPAC3H5.06c	N/A	pol1	mcl1|slr3	polA|swi7	Affinity Capture-Western	Williams DR (2005)	15643072	284812	284812
SPAPB1E7.02c	SPBC776.12c	N/A	hsk1	mcl1|slr3	N/A	Co-localization	Williams DR (2005)	15643072	284812	284812
SPAPB1E7.02c	SPCC18B5.11c	N/A	cds1	mcl1|slr3	N/A	Co-localization	Williams DR (2005)	15643072	284812	284812
SPAC24H6.05	SPCC1322.08	cdc25	N/A	sal2	mkp1|srk1	Affinity Capture-Western	Lopez-Aviles S (2005)	15629716	284812	284812
SPACUNK4.06c	SPBC32F12.11	rpb7	gpd1	SPAPYUK71.02	tdh1	Two-hybrid	Mitsuzawa H (2005)	15620689	284812	284812
SPACUNK4.06c	SPBC354.12	rpb7	N/A	SPAPYUK71.02	gpd3	Two-hybrid	Mitsuzawa H (2005)	15620689	284812	284812
SPACUNK4.06c	SPBC32H8.12c	rpb7	act1	SPAPYUK71.02	cps8	Two-hybrid	Mitsuzawa H (2005)	15620689	284812	284812
SPACUNK4.06c	SPBC32F12.11	rpb7	gpd1	SPAPYUK71.02	tdh1	Reconstituted Complex	Mitsuzawa H (2005)	15620689	284812	284812
SPACUNK4.06c	SPBC32H8.12c	rpb7	act1	SPAPYUK71.02	cps8	Reconstituted Complex	Mitsuzawa H (2005)	15620689	284812	284812
SPBC31E1.03	SPAC167.03c	N/A	N/A	ubl4|hub1	snu66	Two-hybrid	Wilkinson CR (2004)	15620657	284812	284812
SPBC31E1.03	SPAC167.03c	N/A	N/A	ubl4|hub1	snu66	Co-localization	Wilkinson CR (2004)	15620657	284812	284812
SPAC22H12.02	SPAC22H12.02	N/A	N/A	taf14|tfg3	taf14|tfg3	Affinity Capture-Western	Kimura M (2004)	15616156	284812	284812
SPAC22H12.02	SPCC1620.09c	N/A	N/A	taf14|tfg3	tfg1	Affinity Capture-Western	Kimura M (2004)	15616156	284812	284812
SPAC22H12.02	SPBC1198.13c	N/A	N/A	taf14|tfg3	tfg2|SPBC660.03c	Affinity Capture-Western	Kimura M (2004)	15616156	284812	284812
SPCC5E4.03c	SPAC22H12.02	taf72	N/A	N/A	taf14|tfg3	Affinity Capture-Western	Kimura M (2004)	15616156	284812	284812
SPBC15D4.14	SPAC22H12.02	N/A	N/A	taf73	taf14|tfg3	Affinity Capture-Western	Kimura M (2004)	15616156	284812	284812
SPAC19B12.05c	SPBC1198.13c	N/A	N/A	fcp1	tfg2|SPBC660.03c	Affinity Capture-Western	Kimura M (2004)	15616156	284812	284812
SPAC19B12.05c	SPCC1620.09c	N/A	N/A	fcp1	tfg1	Affinity Capture-Western	Kimura M (2004)	15616156	284812	284812
SPBC17F3.02	SPBC21D10.12	N/A	N/A	nak1|mor4|orb3	hob1	Two-hybrid	Huang TY (2005)	15615784	284812	284812
SPAC4F10.15c	SPBC21D10.12	N/A	N/A	wsp1	hob1	Affinity Capture-Western	Huang TY (2005)	15615784	284812	284812
SPBC21D10.12	SPAC4F10.15c	N/A	N/A	hob1	wsp1	Affinity Capture-Western	Huang TY (2005)	15615784	284812	284812
SPAC4F10.15c	SPBC17F3.02	N/A	N/A	wsp1	nak1|mor4|orb3	Affinity Capture-Western	Huang TY (2005)	15615784	284812	284812
SPAC29A4.08c	SPAC29A4.08c	N/A	N/A	cwf8|prp19	cwf8|prp19	Affinity Capture-Western	Ohi MD (2005)	15601865	284812	284812
SPAC1B1.01	SPCC1739.03	N/A	N/A	N/A	hrr1	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPCC1739.03	SPAC1B1.01	N/A	N/A	hrr1	N/A	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPAC1B1.01	SPCC663.12	N/A	N/A	N/A	cid12	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPCC663.12	SPAC1B1.01	N/A	N/A	cid12	N/A	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPCC1739.03	SPCC663.12	N/A	N/A	hrr1	cid12	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPCC663.12	SPCC1739.03	N/A	N/A	cid12	hrr1	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPCC736.11	SPCC1739.03	N/A	N/A	ago1|csp9	hrr1	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPAC18G6.02c	SPCC736.11	N/A	N/A	chp1	ago1|csp9	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPAC18G6.02c	SPBC83.03c	N/A	N/A	chp1	tas3	Affinity Capture-MS	Motamedi MR (2004)	15607976	284812	284812
SPAC18G6.02c	SPAC1B1.01	N/A	N/A	chp1	N/A	Affinity Capture-Western	Motamedi MR (2004)	15607976	284812	284812
SPAC1B1.01	SPAC18G6.02c	N/A	N/A	N/A	chp1	Affinity Capture-Western	Motamedi MR (2004)	15607976	284812	284812
SPBC31F10.13c	SPBC15D4.03	N/A	N/A	hip1|hir1	slm9	Affinity Capture-MS	Greenall A (2006)	16428807	284812	284812
SPBC15D4.03	SPBC31F10.13c	N/A	N/A	slm9	hip1|hir1	Affinity Capture-MS	Greenall A (2006)	16428807	284812	284812
SPBC31F10.13c	SPBC31F10.14c	N/A	N/A	hip1|hir1	hip3|hir3	Affinity Capture-MS	Greenall A (2006)	16428807	284812	284812
SPBC15D4.03	SPBC31F10.14c	N/A	N/A	slm9	hip3|hir3	Affinity Capture-MS	Greenall A (2006)	16428807	284812	284812
SPBC31F10.13c	SPBC31F10.14c	N/A	N/A	hip1|hir1	hip3|hir3	Affinity Capture-Western	Greenall A (2006)	16428807	284812	284812
SPBC15D4.03	SPBC31F10.14c	N/A	N/A	slm9	hip3|hir3	Affinity Capture-Western	Greenall A (2006)	16428807	284812	284812
SPBC32H8.10	SPBC32F12.06	N/A	pch1	cdk9	N/A	Affinity Capture-MS	Pei Y (2006)	16428435	284812	284812
SPBC32H8.10	SPCC330.10	N/A	N/A	cdk9	pcm1	Affinity Capture-MS	Pei Y (2006)	16428435	284812	284812
SPBC3B9.21	SPAC19A8.12	N/A	N/A	dcp1	dcp2	Two-hybrid	She M (2006)	16341225	284812	284812
SPBC3B9.21	SPAC19A8.12	N/A	N/A	dcp1	dcp2	Reconstituted Complex	She M (2006)	16341225	284812	284812
SPAC17A2.09c	SPBC16A3.18	csx1	N/A	N/A	cip1	Affinity Capture-MS	Martin V (2006)	16407405	284812	284812
SPAC17A2.09c	SPAC12G12.03	csx1	N/A	N/A	cip2	Affinity Capture-MS	Martin V (2006)	16407405	284812	284812
SPBC582.03	SPBC11B10.09	cdc13	cdc2	N/A	swo2	Affinity Capture-Western	Turnbull EL (2006)	16390871	284812	284812
SPBC9B6.10	SPBC11B10.09	N/A	cdc2	cdc37	swo2	Affinity Capture-Western	Turnbull EL (2006)	16390871	284812	284812
SPBC1289.03c	SPBC557.03c	spi1	pim1	N/A	dcd1|ptr2	Reconstituted Complex	Hirose E (2006)	16371130	284812	284812
SPAC15E1.07c	SPBC29A10.14	N/A	rec8	moa1|mug159	N/A	Affinity Capture-Western	Yokobayashi S (2005)	16325576	284812	284812
SPAC15E1.07c	SPBC29A10.14	N/A	rec8	moa1|mug159	N/A	Two-hybrid	Yokobayashi S (2005)	16325576	284812	284812
SPAC1F7.04	SPCC645.07	N/A	N/A	rho1	rgf1	Two-hybrid	Mutoh T (2005)	16324155	284812	284812
SPAC1F7.04	SPAC1006.06	N/A	N/A	rho1	rgf2	Two-hybrid	Mutoh T (2005)	16324155	284812	284812
SPBC119.08	SPAC1F3.02c	spm1	N/A	pmk1	mkh1	Affinity Capture-Western	Madrid M (2006)	16291757	284812	284812
SPBC119.08	SPBC543.07	spm1	skh1	pmk1	mkk1|pek1	Affinity Capture-Western	Madrid M (2006)	16291757	284812	284812
SPBC646.09c	SPBC17D11.05	N/A	N/A	int6|yin6	tif32	Affinity Capture-MS	Jenkins CC (2005)	16278451	284812	284812
SPBC646.09c	SPAC25G10.08	N/A	N/A	int6|yin6	N/A	Affinity Capture-MS	Jenkins CC (2005)	16278451	284812	284812
SPBC646.09c	EG2543621	N/A	tif33	int6|yin6	SPAC4A8.16c|SPAC823.01c	Affinity Capture-MS	Jenkins CC (2005)	16278451	284812	284812
SPBC646.09c	SPAC637.07	N/A	N/A	int6|yin6	moe1	Affinity Capture-MS	Jenkins CC (2005)	16278451	284812	284812
SPBC646.09c	SPBC18H10.03	N/A	tif35	int6|yin6	N/A	Affinity Capture-MS	Jenkins CC (2005)	16278451	284812	284812
SPBC646.09c	SPCC1739.13	N/A	N/A	int6|yin6	ssa2	Affinity Capture-MS	Jenkins CC (2005)	16278451	284812	284812
SPAC821.07c	SPBC1718.07c	N/A	zfs1	moc3	moc4	Two-hybrid	Goldar MM (2005)	16273369	284812	284812
SPBC216.06c	SPBC776.12c	N/A	hsk1	swi1	N/A	Affinity Capture-Western	Matsumoto S (2005)	16263721	284812	284812
SPBC4.04c	SPBC216.06c	cdc19	N/A	mcm2|nda1	swi1	Affinity Capture-Western	Matsumoto S (2005)	16263721	284812	284812
SPBC216.07c	SPBC428.16c	N/A	N/A	tor2|SPBC646.01c	rhb1	Affinity Capture-Western	Urano J (2005)	16262791	284812	284812
SPAC4F8.10c	SPAC631.01c	N/A	N/A	stg1	acp2	Reconstituted Complex	Nakano K (2005)	16256112	284812	284812
SPAC4F8.10c	SPAC12B10.07	N/A	N/A	stg1	acp1	Reconstituted Complex	Nakano K (2005)	16256112	284812	284812
SPBC215.03c	SPAC17H9.19c	N/A	N/A	csn1	cdt2|sev1	Affinity Capture-Western	Liu C (2005)	16252005	284812	284812
SPAC17H9.10c	SPAC17H9.19c	N/A	N/A	ddb1	cdt2|sev1	Affinity Capture-Western	Liu C (2005)	16252005	284812	284812
SPBC215.03c	SPAC17H9.10c	N/A	N/A	csn1	ddb1	Affinity Capture-Western	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPAC17H9.10c	N/A	N/A	cdt2|sev1	ddb1	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPAC3A11.08	N/A	N/A	cdt2|sev1	Cul-4|pcu4|cul4	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPBC12D12.08c	N/A	N/A	cdt2|sev1	SPBC24C6.01c|ned8|ubl1|nedd8	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPBC25H2.12c	N/A	cct7	cdt2|sev1	N/A	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPBC12D12.03	N/A	N/A	cdt2|sev1	cct1	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPBC646.11	N/A	N/A	cdt2|sev1	cct6	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPAPB17E12.04c	N/A	csn2	cdt2|sev1	N/A	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPBC106.06	N/A	cct4	cdt2|sev1	N/A	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPBC215.03c	N/A	N/A	cdt2|sev1	csn1	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC17H9.19c	SPAC22A12.03c	N/A	N/A	cdt2|sev1	csn4	Affinity Capture-MS	Liu C (2005)	16252005	284812	284812
SPAC29B12.03	SPAC17H9.19c	spd1	N/A	N/A	cdt2|sev1	Affinity Capture-Western	Liu C (2005)	16252005	284812	284812
SPAC664.01c	SPBC800.03	swi6	clr3	SPAC824.10c	N/A	Affinity Capture-Western	Yamada T (2005)	16246721	284812	284812
SPBC800.03	SPAC664.01c	clr3	swi6	N/A	SPAC824.10c	Affinity Capture-Western	Yamada T (2005)	16246721	284812	284812
SPBC530.04	SPCC1223.06	N/A	tea1	mod5	alp8	Affinity Capture-Western	Snaith HA (2005)	16222337	284812	284812
SPBC530.04	SPAC6G10.02c	N/A	N/A	mod5	tea3	Affinity Capture-Western	Snaith HA (2005)	16222337	284812	284812
SPAC6G10.02c	SPCC1223.06	N/A	tea1	tea3	alp8	Affinity Capture-Western	Snaith HA (2005)	16222337	284812	284812
SPACUNK4.06c	SPBC28F2.12	rpb7	rpb1	SPAPYUK71.02	N/A	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPAC23G3.01	rpb7	rpb2	SPAPYUK71.02	SPAC521.06	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPCC1442.10c	rpb7	rpb3	SPAPYUK71.02	N/A	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPAC23C4.15	rpb7	N/A	SPAPYUK71.02	rpb5	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPBC337.14	rpb7	N/A	SPAPYUK71.02	rpb4	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPBC14C8.12	rpb7	rpb8	SPAPYUK71.02	N/A	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPAC3A12.07	rpb7	N/A	SPAPYUK71.02	rpb11	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPBC19C2.03	rpb7	rpc10	SPAPYUK71.02	rpb12	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPACUNK4.06c	SPAC1B3.12c	rpb7	rpb10	SPAPYUK71.02	N/A	Affinity Capture-MS	Djupedal I (2005)	16204182	284812	284812
SPAC30D11.13	SPAC664.01c	hus5	swi6	ubc9	SPAC824.10c	Two-hybrid	Shin JA (2005)	16168376	284812	284812
SPAC30D11.13	SPBC428.08c	hus5	clr4	ubc9	N/A	Two-hybrid	Shin JA (2005)	16168376	284812	284812
SPAC664.01c	SPAC30D11.13	swi6	hus5	SPAC824.10c	ubc9	Affinity Capture-Western	Shin JA (2005)	16168376	284812	284812
SPAC30D11.13	SPBC428.08c	hus5	clr4	ubc9	N/A	Affinity Capture-Western	Shin JA (2005)	16168376	284812	284812
SPCC970.07c	SPAC3A11.08	N/A	N/A	clr7|cmc2|dos2|raf2	Cul-4|pcu4|cul4	Two-hybrid	Thon G (2005)	16157682	284812	284812
SPCC613.12c	SPAC1486.05	N/A	N/A	clr8|cmc1|dos1|raf1	nup189	Two-hybrid	Thon G (2005)	16157682	284812	284812
SPAC3G6.02	SPBC17D11.07c	N/A	N/A	dss1	rpn2	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPBC119.01	N/A	rpn3	dss1	SPBPJ4664.07	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPCC1682.10	N/A	N/A	dss1	rpn8	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPBC409.06	N/A	N/A	dss1	uch2	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPAC637.10c	N/A	N/A	dss1	pus1|rpn10	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPBC16G5.01	N/A	mts3	dss1	rpn12|SPBC342.07	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPCC576.10c	N/A	N/A	dss1	rpt3	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPAC3A11.12c	N/A	tbp1	dss1	pam2|rpt5	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPBC582.07c	N/A	N/A	dss1	rpn7	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPAC19G12.01c	N/A	cut20	dss1	lid1|SPAPJ698.04c|apc4	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPBC4.07c	N/A	mts2	dss1	rpt2	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPAC6C3.08	N/A	N/A	dss1	N/A	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC3G6.02	SPAC1420.03	N/A	N/A	dss1	rpn5-a|rpn501|rpn5	Affinity Capture-MS	Josse L (2006)	16149916	284812	284812
SPAC9.03c	SPBC6B1.07	N/A	prp1	brr2|spp41	zer1	Affinity Capture-Western	Bottner CA (2005)	16133344	284812	284812
SPBC6B1.07	SPAC9.03c	prp1	N/A	zer1	brr2|spp41	Affinity Capture-Western	Bottner CA (2005)	16133344	284812	284812
SPBC6B1.07	SPBC119.13c	prp1	N/A	zer1	prp31	Affinity Capture-Western	Bottner CA (2005)	16133344	284812	284812
SPBC119.13c	SPBC6B1.07	N/A	prp1	prp31	zer1	Affinity Capture-Western	Bottner CA (2005)	16133344	284812	284812
SPBC428.08c	SPAC3A11.08	clr4	N/A	N/A	Cul-4|pcu4|cul4	Affinity Capture-Western	Jia S (2005)	16127433	284812	284812
SPCC11E10.08	SPAC3A11.08	rik1	N/A	N/A	Cul-4|pcu4|cul4	Affinity Capture-Western	Jia S (2005)	16127433	284812	284812
SPBC9B6.10	SPAC926.04c	N/A	swo1	cdc37	hsp90	Affinity Capture-Western	Turnbull EL (2005)	16098195	284812	284812
SPBC17F3.02	SPAC1834.06c	N/A	N/A	nak1|mor4|orb3	pmo25	Two-hybrid	Kanai M (2005)	16096637	284812	284812
SPAC821.12	SPBC17F3.02	orb6	N/A	N/A	nak1|mor4|orb3	Two-hybrid	Kanai M (2005)	16096637	284812	284812
SPBC17F3.02	SPBP19A11.04c	N/A	N/A	nak1|mor4|orb3	cps12|mor2	Two-hybrid	Kanai M (2005)	16096637	284812	284812
SPAC821.12	SPBP19A11.04c	orb6	N/A	N/A	cps12|mor2	Two-hybrid	Kanai M (2005)	16096637	284812	284812
SPBC17F3.02	SPAC1834.06c	N/A	N/A	nak1|mor4|orb3	pmo25	Affinity Capture-Western	Kanai M (2005)	16096637	284812	284812
SPAC1834.06c	SPBC17F3.02	N/A	N/A	pmo25	nak1|mor4|orb3	Affinity Capture-Western	Kanai M (2005)	16096637	284812	284812
SPBP19A11.04c	SPAC821.12	N/A	orb6	cps12|mor2	N/A	Affinity Capture-Western	Kanai M (2005)	16096637	284812	284812
SPAC1834.06c	SPBC17F3.02	N/A	N/A	pmo25	nak1|mor4|orb3	Reconstituted Complex	Kanai M (2005)	16096637	284812	284812
SPAC17C9.13c	SPBC16G5.01	cut8	mts3	N/A	rpn12|SPBC342.07	Affinity Capture-Western	Takeda K (2005)	16096059	284812	284812
SPAC17C9.13c	SPAC31G5.13	cut8	pad1	N/A	bfr2|rpn11|sks1|mts5	Affinity Capture-Western	Takeda K (2005)	16096059	284812	284812
SPAC17C9.13c	SPBP19A11.03c	cut8	mts4	N/A	rpn1	Affinity Capture-Western	Takeda K (2005)	16096059	284812	284812
SPBC146.13c	SPAC630.03	N/A	act2	myo1	arp3	Affinity Capture-MS	Sirotkin V (2005)	16087707	284812	284812
SPBC28F2.07	SPBC28F2.07	N/A	N/A	sfr1|dds20|mug13	sfr1|dds20|mug13	Affinity Capture-Western	Salakhova AF (2005)	16080597	284812	284812
SPBC27.02c	SPAC1805.07c	N/A	N/A	ask1|mug181	hos2|dad2	Affinity Capture-MS	Liu X (2005)	16079914	284812	284812
